用户id	用户注册时间	最后登录时间	免费筹码	身上货币量	最高拥有	最大赢取	贡献台费	登录总次数	站内好友数	经验值	等级	积分	性别	互动道具	玩过的最大小盲	破产线	IP地址	玩牌局数	赢牌局数	输牌局数	正常牌局	非正常牌局	最高牌类型
7781483	2014/10/2	2014/10/2	0	800	null	null	0	2	2	10	2	0	0	0	0	20	49.77.230.177	null	null	0	0	0	0
7781475	2014/10/2	2014/10/2	26730	770	null	200	0	2	2	43	2	0	0	0	10	40	27.36.30.94	5	1	0	5	0	0
7781468	2014/10/2	2014/10/2	116	1594	null	347	0	2	3	81	3	0	0	0	10	40	117.70.48.248	7	5	0	7	0	0
7781461	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.185.81.75	null	null	0	0	0	0
7781459	2014/10/2	2014/10/2	0	800	null	null	0	2	1	0	0	0	0	0	0	20	14.153.235.246	null	null	0	0	0	0
7781454	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	222.171.180.53	null	null	0	0	0	0
7781447	2014/10/2	2014/10/9	29757	9000	7000	540	0	8	1	137	4	30	0	0	50000	1000	220.176.205.154	15	6	9	15	0	4
7781446	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	1	0	0	20	222.87.49.76	null	null	0	0	0	0
7781442	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.158.175.22	null	null	0	0	0	0
7781440	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	219.148.42.250	null	null	0	0	0	0
7781435	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	218.76.253.130	null	null	0	0	0	0
7781433	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	218.76.253.135	null	null	0	0	0	0
7781431	2014/10/2	2014/10/2	0	800	null	null	0	2	0	0	0	0	0	0	0	20	111.10.253.12	null	null	0	0	0	0
7781430	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.158.175.22	null	null	0	0	0	0
7781428	2014/10/2	2014/10/2	0	800	null	null	0	2	1	0	0	0	0	0	0	20	219.159.240.71	null	null	0	0	0	0
7781425	2014/10/2	2014/10/8	1	0	23502	5970	520	4	1	555	6	15	0	13	500	1000	59.37.164.76	71	15	43	87	2	7
7781418	2014/10/2	2014/10/2	0	1300	null	20	0	2	1	45	3	0	0	0	10	40	14.219.144.90	6	3	0	6	0	0
7781414	2014/10/2	2014/10/9	1415938	10165	8165	1722	10	5	3	218	4	16	0	0	25	400	218.79.125.54	37	14	23	37	0	8
7781413	2014/10/2	2014/10/9	153	50	1550	127	0	4	0	230	4	10	0	0	10	40	123.166.168.22	43	8	35	78	3	4
7781412	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	123.165.119.165	null	null	0	0	0	0
7781411	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	222.240.255.2	null	null	0	0	0	0
7781403	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	219.131.123.202	null	null	0	0	0	0
7781402	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	223.145.25.21	null	null	0	0	0	0
7781401	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	119.145.168.222	null	null	0	0	0	0
7781400	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	121.13.242.51	null	null	0	0	0	0
7781399	2014/10/2	2014/10/2	0	980	null	null	0	2	2	15	2	0	0	0	10	40	183.219.228.46	1	null	0	1	0	0
7781398	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	59.53.183.198	null	null	0	0	0	0
7781397	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	58.18.139.13	null	null	0	0	0	0
7781396	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	222.87.49.11	null	null	0	0	0	0
7781395	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	125.93.74.98	null	null	0	0	0	0
7781394	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	222.89.225.139	null	null	0	0	0	0
7781392	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	182.134.114.88	null	null	0	0	0	0
7781389	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	221.202.161.22	null	null	0	0	0	0
7781390	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	58.57.18.58	null	null	0	0	0	0
7781391	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	122.228.128.190	null	null	0	0	0	0
7781388	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	222.85.35.230	null	null	0	0	0	0
7781387	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	222.218.135.110	null	null	0	0	0	0
7781386	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	61.145.73.110	null	null	0	0	0	0
7781385	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	1	0	0	20	124.72.114.238	null	null	0	0	0	0
7781384	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	121.10.224.138	null	null	0	0	0	0
7781383	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	220.161.112.46	null	null	0	0	0	0
7781382	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	222.139.7.80	null	null	0	0	0	0
7781380	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	180.175.15.119	null	null	0	0	0	0
7781381	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	124.116.26.70	null	null	0	0	0	0
7781378	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.185.86.76	null	null	0	0	0	0
7781379	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.16.255.122	null	null	0	0	0	0
7781377	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	222.83.156.76	null	null	0	0	0	0
7781376	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.28.121.185	null	null	0	0	0	0
7781375	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	1	0	0	20	221.2.57.202	null	null	0	0	0	0
7781373	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	182.147.203.188	null	null	0	0	0	0
7781372	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	113.120.75.165	null	null	0	0	0	0
7781371	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	121.15.251.174	null	null	0	0	0	0
7781370	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	123.13.201.31	null	null	0	0	0	0
7781369	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	221.206.229.86	null	null	0	0	0	0
7781368	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	125.46.6.78	null	null	0	0	0	0
7781367	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	218.28.95.207	null	null	0	0	0	0
7781366	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	113.135.193.250	null	null	0	0	0	0
7781364	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	58.18.133.243	null	null	0	0	0	0
7781365	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	1.196.38.19	null	null	0	0	0	0
7781363	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	1	0	0	20	183.37.223.66	null	null	0	0	0	0
7781362	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	171.216.178.34	null	null	0	0	0	0
7781361	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	202.110.95.242	null	null	0	0	0	0
7781360	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.54.123.106	null	null	0	0	0	0
7781359	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.163.116.126	null	null	0	0	0	0
7781358	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	0	0	0	20	116.113.89.202	null	null	0	0	0	0
7781357	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	125.93.76.162	null	null	0	0	0	0
7781356	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	113.69.245.16	null	null	0	0	0	0
7781355	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	218.64.215.71	null	null	0	0	0	0
7781354	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	175.5.121.134	null	null	0	0	0	0
7781353	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	1	0	0	20	222.87.40.32	null	null	0	0	0	0
7781352	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	118.254.88.105	null	null	0	0	0	0
7781350	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	219.150.205.15	null	null	0	0	0	0
7781351	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	1	0	0	20	124.229.205.18	null	null	0	0	0	0
7781349	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	183.38.77.21	null	null	0	0	0	0
7781347	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	42.49.183.227	null	null	0	0	0	0
7781348	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	27.158.22.223	null	null	0	0	0	0
7781346	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	1	0	0	20	221.209.44.130	null	null	0	0	0	0
7781345	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	116.21.88.248	null	null	0	0	0	0
7781344	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	59.53.245.198	null	null	0	0	0	0
7781343	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	140.240.143.20	null	null	0	0	0	0
7781341	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.62.18.82	null	null	0	0	0	0
7781342	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	59.44.96.210	null	null	0	0	0	0
7781340	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	113.69.26.134	null	null	0	0	0	0
7781339	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	0	0	0	20	219.139.32.249	null	null	0	0	0	0
7781337	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	222.138.178.240	null	null	0	0	0	0
7781338	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.54.227.21	null	null	0	0	0	0
7781336	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	218.62.48.30	null	null	0	0	0	0
7781335	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	60.222.248.168	null	null	0	0	0	0
7781334	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	218.62.18.82	null	null	0	0	0	0
7781333	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	219.139.32.250	null	null	0	0	0	0
7781331	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	60.222.248.168	null	null	0	0	0	0
7781332	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	0	0	0	20	123.13.183.8	null	null	0	0	0	0
7781327	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	175.5.7.54	null	null	0	0	0	0
7781328	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	60.14.48.166	null	null	0	0	0	0
7781329	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	59.44.214.6	null	null	0	0	0	0
7781330	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	222.83.181.26	null	null	0	0	0	0
7781326	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	58.20.250.153	null	null	0	0	0	0
7781323	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	119.51.23.249	null	null	0	0	0	0
7781324	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	101.18.33.25	null	null	0	0	0	0
7781325	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	221.212.71.58	null	null	0	0	0	0
7781322	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.86.123.50	null	null	0	0	0	0
7781321	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	0	0	0	20	218.10.141.203	null	null	0	0	0	0
7781319	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	119.130.49.123	null	null	0	0	0	0
7781320	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	59.44.99.86	null	null	0	0	0	0
7781317	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	125.46.51.250	null	null	0	0	0	0
7781316	2014/10/2	2014/10/2	0	0	null	null	0	1	4	0	0	0	0	0	0	20	123.13.221.210	null	null	0	0	0	0
7781315	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	180.107.38.32	null	null	0	0	0	0
7781314	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	125.46.10.118	null	null	0	0	0	0
7781313	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	61.158.175.166	null	null	0	0	0	0
7781312	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	180.142.129.241	null	null	0	0	0	0
7781311	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.185.31.126	null	null	0	0	0	0
7781310	2014/10/2	2014/10/2	0	0	null	null	0	1	6	0	0	0	0	0	0	20	14.153.128.239	null	null	0	0	0	0
7781309	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	180.142.129.241	null	null	0	0	0	0
7781307	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	124.116.26.70	null	null	0	0	0	0
7781306	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.189.197.116	null	null	0	0	0	0
7781305	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	58.244.188.26	null	null	0	0	0	0
7781304	2014/10/2	2014/10/2	0	0	null	null	0	1	13	0	0	0	0	0	0	20	119.51.9.98	null	null	0	0	0	0
7781303	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.185.42.70	null	null	0	0	0	0
7781302	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	61.163.34.113	null	null	0	0	0	0
7781301	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	1	0	0	20	113.106.230.154	null	null	0	0	0	0
7781300	2014/10/2	2014/10/2	0	0	null	null	0	1	6	0	0	0	0	0	0	20	218.62.89.87	null	null	0	0	0	0
7781299	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.185.40.214	null	null	0	0	0	0
7781298	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	219.145.110.26	null	null	0	0	0	0
7781297	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	1	0	0	20	59.33.36.98	null	null	0	0	0	0
7781296	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	59.33.36.98	null	null	0	0	0	0
7781295	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	221.210.49.110	null	null	0	0	0	0
7781294	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	110.16.69.11	null	null	0	0	0	0
7781293	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	60.180.27.190	null	null	0	0	0	0
7781291	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	59.39.144.74	null	null	0	0	0	0
7781290	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	220.176.204.5	null	null	0	0	0	0
7781289	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	110.187.119.210	null	null	0	0	0	0
7781287	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	20	0	0	0	20	61.185.42.229	null	null	0	0	0	0
7781288	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	14.111.22.50	null	null	0	0	0	0
7781286	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	60.11.33.208	null	null	0	0	0	0
7781285	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	220.176.28.222	null	null	0	0	0	0
7781284	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	221.210.51.142	null	null	0	0	0	0
7781283	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	219.159.234.226	null	null	0	0	0	0
7781282	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	110.187.119.210	null	null	0	0	0	0
7781280	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	116.21.88.56	null	null	0	0	0	0
7781281	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	183.11.82.253	null	null	0	0	0	0
7781277	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	1.25.206.7	null	null	0	0	0	0
7781276	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	219.159.234.226	null	null	0	0	0	0
7781275	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	122.226.61.14	null	null	0	0	0	0
7781274	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	58.18.169.179	null	null	0	0	0	0
7781273	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	59.44.96.210	null	null	0	0	0	0
7781271	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	221.192.202.226	null	null	0	0	0	0
7781270	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	219.150.117.231	null	null	0	0	0	0
7781269	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	61.138.90.22	null	null	0	0	0	0
7781268	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	219.128.50.29	null	null	0	0	0	0
7781267	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	59.33.36.98	null	null	0	0	0	0
7781266	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	180.137.202.195	null	null	0	0	0	0
7781265	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	221.211.167.194	null	null	0	0	0	0
7781264	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	125.93.184.130	null	null	0	0	0	0
7781263	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.185.81.75	null	null	0	0	0	0
7781262	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	124.67.253.5	null	null	0	0	0	0
7781261	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	125.93.184.130	null	null	0	0	0	0
7781260	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	221.210.16.30	null	null	0	0	0	0
7781259	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.185.143.180	null	null	0	0	0	0
7781258	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	218.19.95.18	null	null	0	0	0	0
7781256	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	222.89.65.234	null	null	0	0	0	0
7781255	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	113.204.132.22	null	null	0	0	0	0
7781254	2014/10/2	2014/10/2	0	0	null	null	0	1	7	0	0	0	0	0	0	20	61.185.17.150	null	null	0	0	0	0
7781253	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	180.165.144.72	null	null	0	0	0	0
7781252	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	121.12.253.230	null	null	0	0	0	0
7781251	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	60.218.70.229	null	null	0	0	0	0
7781250	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	1	0	0	20	61.185.143.180	null	null	0	0	0	0
7781248	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.159.190.92	null	null	0	0	0	0
7781249	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	218.10.233.156	null	null	0	0	0	0
7781247	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.159.190.92	null	null	0	0	0	0
7781246	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	125.40.181.195	null	null	0	0	0	0
7781245	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	116.25.183.140	null	null	0	0	0	0
7781243	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.76.85.59	null	null	0	0	0	0
7781242	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	61.185.143.180	null	null	0	0	0	0
7781241	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	222.162.105.237	null	null	0	0	0	0
7781240	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	122.227.34.182	null	null	0	0	0	0
7781237	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	221.210.160.16	null	null	0	0	0	0
7781238	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.174.210.142	null	null	0	0	0	0
7781239	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.64.217.166	null	null	0	0	0	0
7781235	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	123.7.118.177	null	null	0	0	0	0
7781236	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	124.115.211.14	null	null	0	0	0	0
7781234	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.185.86.84	null	null	0	0	0	0
7781232	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	60.11.248.46	null	null	0	0	0	0
7781233	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	61.185.86.84	null	null	0	0	0	0
7781230	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	121.30.219.46	null	null	0	0	0	0
7781231	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.185.42.30	null	null	0	0	0	0
7781229	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.134.55.158	null	null	0	0	0	0
7781228	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	116.113.111.245	null	null	0	0	0	0
7781227	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.134.62.126	null	null	0	0	0	0
7781226	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	61.178.193.172	null	null	0	0	0	0
7781223	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	113.69.209.16	null	null	0	0	0	0
7781224	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	116.113.44.158	null	null	0	0	0	0
7781225	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	220.176.28.204	null	null	0	0	0	0
7781222	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	221.210.165.76	null	null	0	0	0	0
7781221	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	61.134.55.158	null	null	0	0	0	0
7781220	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	218.64.217.166	null	null	0	0	0	0
7781218	2014/10/2	2014/10/2	0	0	null	null	0	1	3	0	0	0	0	0	0	20	222.240.251.162	null	null	0	0	0	0
7781219	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	61.185.86.84	null	null	0	0	0	0
7781217	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	219.138.12.54	null	null	0	0	0	0
7781215	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	5	0	0	0	20	61.185.42.6	null	null	0	0	0	0
7781216	2014/10/2	2014/10/2	0	0	null	null	0	1	1	0	0	0	0	0	0	20	61.178.193.172	null	null	0	0	0	0
7781214	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	121.237.23.179	null	null	0	0	0	0
7781213	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	122.226.61.14	null	null	0	0	0	0
7781212	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	112.250.65.58	null	null	0	0	0	0
7781210	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	219.147.228.174	null	null	0	0	0	0
7781209	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	218.16.255.122	null	null	0	0	0	0
7781208	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	58.52.163.82	null	null	0	0	0	0
7781207	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	221.2.23.22	null	null	0	0	0	0
7781206	2014/10/2	2014/10/2	0	0	null	null	0	1	2	0	0	0	0	0	0	20	222.242.188.35	null	null	0	0	0	0
7781205	2014/10/2	2014/10/2	0	0	null	null	0	1	0	0	0	0	0	0	0	20	219.145.110.46	null	null	0	0	0	0
